;created_at;sentiment_word_count;sentiment_comparative;sentiment_score;sentiment_positive_count;sentiment_tokens;text;_msgid;retweet_count;sentiment_negative_count
657;Wed Feb 01 09:30:56 +0000 2017;9.0;-11.11111111111111;-3.0;1.0;27.0;RT @galoot: My MP @AndrewSmithMP       says he ‘respects’ outcome of flawed *advisory* Brexit referendum. You’re on the wrong side of histo…;fe426fdf.60933;0.0;2.0
658;Wed Feb 01 09:29:38 +0000 2017;9.0;-11.538461538461538;-3.0;1.0;26.0;My MP @AndrewSmithMP       says he ‘respects’ outcome of flawed *advisory* Brexit referendum. You’re on the wrong side of history mate;c1c213b5.4a2d;0.0;2.0
659;Wed Feb 01 09:29:57 +0000 2017;7.0;22.22222222222222;6.0;3.0;27.0;I'm in Brussels today attending meetings for our special case of EU funding after Brexit    save SInn Fein employees jobs save the peace 🚖😎;83bba6ca.79c2f8;0.0;0.0
660;Wed Feb 01 09:43:07 +0000 2017;7.0;-4.166666666666666;-1.0;1.0;24.0;@MikeH_PR Stupidity + nastiness + getting info from the Daily Mail = people like this. Multiply it by several million = Brexit + Trump;5c9ff819.681a88;0.0;1.0
661;Wed Feb 01 09:37:51 +0000 2017;7.0;-42.857142857142854;-9.0;1.0;21.0;@HaydenHewitt @Channel4News No LibDem fan but he's right! #brexit will be dangerous for sick, ill, dying, disabled, young, old, poor #Remain;3a394dc6.e814f2;0.0;6.0
662;Wed Feb 01 09:45:32 +0000 2017;6.0;8.0;2.0;3.0;25.0;I don't think has courage to show up on Twitter. Shame MP of  legal brain not supporting  #Brexit will of voters. D… https://t.co/pMJyltuG86;e0c0f81e.4acca8;0.0;1.0
663;Wed Feb 01 09:37:39 +0000 2017;6.0;-4.3478260869565215;-1.0;1.0;23.0;@BBCPolitics COLLECT  VOTES 2 BAN @POTUS based on that @theresa_may will make #HARD #BREXIT @narendramodi Good 4INDIA LEAVE ur CHAIR #IU $$$;fc31d455.6aeb78;0.0;3.0
664;Wed Feb 01 09:45:23 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;86d3555b.6e3268;0.0;4.0
665;Wed Feb 01 09:52:14 +0000 2017;7.0;-21.73913043478261;-5.0;1.0;23.0;RT @MarianneMajeru5: A parody of democracy! 36 % for leave, millions unable to vote, a campaign of misinformation, no clear definition o… ;139de72e.d3b339;0.0;4.0
666;Wed Feb 01 09:48:45 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;296002ad.b4878e;0.0;4.0
667;Wed Feb 01 09:50:05 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;8b3edba7.938fc8;0.0;4.0
668;Wed Feb 01 09:50:25 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;b869c5cc.282548;0.0;4.0
669;Wed Feb 01 09:50:48 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;1610d0ae.ea92ff;0.0;4.0
670;Wed Feb 01 10:06:13 +0000 2017;13.0;0.0;0.0;1.0;32.0;".\n\n          YES YOU DO  @NHSEngland \n\n.\n\nBut we'll leave all of that to The Master of the universe. \nYOUR SOUL TUTOR &lt;&lt;&lt;\n\n#BRexit #UK";f04422a6.ba7d2;0.0;1.0
671;Wed Feb 01 09:57:32 +0000 2017;8.0;0.0;0.0;0.0;22.0;New U.K. Trade Deals Can’t Soften Blow From Brexit, Niesr Says       https://t.co/xXKhvIk7Ed   via @BloombergQuint;2e8f611a.13336e;0.0;0.0
672;Wed Feb 01 10:00:57 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;377f8dc4.bc85d2;0.0;4.0
673;Wed Feb 01 10:00:57 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;e9ab5b72.400fa8;0.0;4.0
674;Wed Feb 01 10:02:03 +0000 2017;6.0;0.0;0.0;0.0;22.0;😉 39.4 😲 27.8 😍 9.4 😩 8.9 😊 8.9  Brexit: MPs set for vote on triggering talks with EU https://t.co/rOA06q5L3X;5137582e.622b88;0.0;0.0
675;Wed Feb 01 10:15:32 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;49ff9e8d.a4647;0.0;1.0
676;Wed Feb 01 10:07:19 +0000 2017;12.0;0.0;0.0;1.0;31.0;".\n\n          YES YOU DO #NHS #Walsall.\n.\n\nBut we'll leave all of that to The Master of the universe. \nYOUR SOUL TUTOR &lt;&lt;&lt;\n\n#BRexit #UK";a29001d6.d3d3f;0.0;1.0
677;Wed Feb 01 10:09:45 +0000 2017;8.0;0.0;0.0;0.0;24.0;RT @keesfiere485: New U.K. Trade Deals Can’t Soften Blow From Brexit, Niesr Says       https://t.co/xXKhvIk7Ed   via @BloombergQuint;992fe810.014398;0.0;0.0
678;Wed Feb 01 10:09:09 +0000 2017;7.0;20.0;5.0;3.0;25.0;RT @theweeflea: @johnboysurtees @ScotNational No -  the opinion polls are clear.  She can't win IndyRef based on EU.  1/3 of SNP supporters…;335d8caf.454014;0.0;1.0
679;Wed Feb 01 10:08:44 +0000 2017;7.0;20.833333333333336;5.0;3.0;24.0;@johnboysurtees @ScotNational No -  the opinion polls are clear.  She can't win IndyRef based on EU.  1/3 of SNP supporters pro-Brexit;182e8116.2c6fef;0.0;1.0
680;Wed Feb 01 10:24:02 +0000 2017;8.0;22.727272727272727;5.0;4.0;22.0;"@SkyNews why can't they act like intelligent responsible adults &amp; admit Brexit = disaster, Like @KenClarkeMP &amp; @nickclegg + all the experts!";8f10f87c.a2e818;0.0;2.0
681;Wed Feb 01 10:25:48 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;8c79375b.7210b8;0.0;4.0
682;Wed Feb 01 10:26:10 +0000 2017;7.0;-59.09090909090909;-13.0;0.0;22.0;You know this spam is boring? No one believes it. No one believes these organisations would do it. Spam spam, spam… https://t.co/fGo4AQT39f;b8d13cdf.c981f;0.0;7.0
683;Wed Feb 01 10:24:40 +0000 2017;6.0;-22.22222222222222;-6.0;0.0;27.0;RT @MrsVB: why would you vote for something you fear will be catastrophic?  I don't get it.   Ukippers still won't vote for yo… ;2432745a.539fcc;0.0;2.0
684;Wed Feb 01 10:20:48 +0000 2017;6.0;47.61904761904761;10.0;4.0;21.0;"RT @francesbarber13: Labour all my life , have always loved, admired , respected &amp; revered Ken. Never more than today. https://t.co/Vy0OQpy…";f12187b1.a612c8;0.0;0.0
685;Wed Feb 01 10:30:27 +0000 2017;7.0;-30.0;-6.0;2.0;20.0;"war times people anxious mourn fallen sons,fathers,husbands &amp;hope for peace! Why #brexit abandon EU project: it IS bringing European peace";487a14ae.d41b8c;0.0;5.0
686;Wed Feb 01 10:28:42 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;883cfc0f.4d85e;0.0;4.0
687;Wed Feb 01 10:30:38 +0000 2017;6.0;16.0;4.0;3.0;25.0;#brexit. This is just 1 big joke 2 the Tory public schoolboys.  Maybe I'd be laughing 2, if I had large …  https://t.co/clgG7OlqdB;4940b913.af4bf8;0.0;0.0
688;Wed Feb 01 10:32:05 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;e0e93420.dc43e8;0.0;4.0
689;Wed Feb 01 10:31:12 +0000 2017;6.0;0.0;0.0;0.0;17.0;"Just In&gt;&gt; ""\nPiers Morgan walks off set during Brexit debate\n      "" \nhttps://t.co/HI82qWrZlO";ffb89afe.1c51f8;0.0;0.0
690;Wed Feb 01 10:41:14 +0000 2017;7.0;23.52941176470588;4.0;4.0;17.0;Thank god #Brexit will end that kind of nonsense, the British love paying roaming charges ... https://t.co/qbAibHXO66;8a64588.bde55a8;0.0;2.0
691;Wed Feb 01 10:45:04 +0000 2017;6.0;-16.0;-4.0;1.0;25.0;I understand the BBC hate good news re BRexit, but £ up against the $ today, sorry to bring this bad news! To make… https://t.co/3ghJ4gVFYi;4b7bbbfb.e43494;0.0;3.0
692;Wed Feb 01 10:40:33 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;f636b092.ca0d;0.0;4.0
693;Wed Feb 01 10:43:28 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;2e4bcf0b.858aa;0.0;4.0
694;Wed Feb 01 10:44:08 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;4cdf9ab9.592904;0.0;4.0
695;Wed Feb 01 10:48:04 +0000 2017;6.0;-22.22222222222222;-6.0;0.0;27.0;RT @MrsVB: why would you vote for something you fear will be catastrophic?  I don't get it.   Ukippers still won't vote for yo… ;30ee0cb7.c578c4;0.0;2.0
696;Wed Feb 01 10:56:10 +0000 2017;6.0;-8.695652173913043;-2.0;1.0;23.0;No idea if true but fits my cognitive bias / paranoia. No doubt someone analysing my tweets is labelling me a lefty! https://t.co/9KxXiZChus;f5d34d2.b09b3b;0.0;4.0
697;Wed Feb 01 10:49:12 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;128b8f3f.437c41;0.0;4.0
698;Wed Feb 01 10:51:54 +0000 2017;5.0;15.384615384615385;4.0;3.0;26.0;@SallyPercy he supports the idea no? Doesn't May want to strike a deal with the US..could be a good one if they are similar on brexit;6675ec8.68abd14;0.0;2.0
699;Wed Feb 01 10:55:21 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;f1defa92.6f2568;0.0;1.0
700;Wed Feb 01 11:00:23 +0000 2017;10.0;39.130434782608695;9.0;3.0;23.0;.\n\nBe THANKFUL it is not YOU.\n\nHave an absolutely FABULOUS day :).\n\n.\n\nWith eternal love \n       #BRexit #UK… https://t.co/HXmRPCMgqr;f1aa475f.bb05d8;0.0;0.0
701;Wed Feb 01 11:02:16 +0000 2017;8.0;5.263157894736842;1.0;1.0;19.0;Poll shows majority support for renegotiation if Parliament rejects Brexit deal\n       https://t.co/Ptnb50YECS https://t.co/cS3vqpBpww;ac7de1c4.ff268;0.0;1.0
702;Wed Feb 01 11:03:46 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;f8159792.ba5938;0.0;5.0
703;Wed Feb 01 10:59:37 +0000 2017;6.0;-8.0;-2.0;1.0;25.0;RT @icuresearch: No idea if true but fits my cognitive bias / paranoia. No doubt someone analysing my tweets is labelling me a lefty! https…;b2668672.dc96c8;0.0;4.0
704;Wed Feb 01 11:04:10 +0000 2017;6.0;-8.0;-2.0;2.0;25.0;RT @barneyfarmer: He resigned. Like you had to from the Screws over that nasty business. Not fired like you from the Mirror over the… ;f7a46e46.c663a;0.0;3.0
705;Wed Feb 01 11:11:50 +0000 2017;12.0;0.0;0.0;0.0;29.0;.\n\n        DOING NOTHING, \n\nIN ORDER TO BE ENABLED TO DO MORE.\n\n.\n\n     THE DISABLED \n\n@NHSEngland IDIOTS.\n\n.\n\n#BRexit #UK PRO MOBILITY\n\n.;89a7c4f4.296018;0.0;0.0
706;Wed Feb 01 11:10:18 +0000 2017;7.0;4.0;1.0;1.0;25.0;RT @pablothehat: 'You're not worth it any more!'  Developing nations to dump EU trade deals after Brexit - https://t.co/VRVbNWrpKP     #lbc…;656cfbe1.a39f64;0.0;1.0
707;Wed Feb 01 11:14:10 +0000 2017;7.0;-11.11111111111111;-2.0;0.0;18.0;"New post: ""\nBrexit talks could end in a fist-fight warns ex-ambassador\n      "" \nhttps://t.co/d3k4H4SUtH";cdd98324.18e08;0.0;1.0
708;Wed Feb 01 11:14:30 +0000 2017;7.0;-12.5;-2.0;0.0;16.0;Brexit talks could end in a fist-fight warns ex-ambassador\n       \nhttps://t.co/YKGM4ElSr7;571732a8.9cf4ac;0.0;1.0
709;Wed Feb 01 11:16:12 +0000 2017;7.0;-12.5;-2.0;0.0;16.0;Brexit talks could end in a fist-fight warns ex-ambassador\n       \nhttps://t.co/1eyBY3uXyq;db49b490.900d98;0.0;1.0
710;Wed Feb 01 11:17:19 +0000 2017;13.0;-7.4074074074074066;-2.0;0.0;27.0;DAILY MAIL - \nBrexit talks could end in a fist-fight warns ex-ambassador\n       \nhttps://t.co/njHF0ZRl2o\n       #PaginaNuova #Press;b3ccea18.3cc368;0.0;1.0
711;Wed Feb 01 11:27:02 +0000 2017;12.0;0.0;0.0;0.0;28.0;DAILY MAIL - \nEU law will bind British citizens for 'years after Brexit'\n       \nhttps://t.co/xbkMUlDdGi\n       #PaginaNuova #Press;2d41d367.90661c;0.0;0.0
712;Wed Feb 01 11:22:11 +0000 2017;12.0;0.0;0.0;0.0;27.0;DAILY MAIL - \nPiers Morgan walks off GMB set during Brexit debate\n       \nhttps://t.co/llv709P0Il\n       #PaginaNuova #Press;a0f7317e.380f2;0.0;0.0
713;Wed Feb 01 11:24:32 +0000 2017;7.0;39.130434782608695;9.0;6.0;23.0;Yes enjoy a #Trump free #Brexit free day out in the fresh air seeing the sights of #StAlbans in good company :) https://t.co/xn7i65ZHTP;a75f40e3.1cb02;0.0;0.0
714;Wed Feb 01 11:17:19 +0000 2017;7.0;4.761904761904762;1.0;1.0;21.0;UK plans to adopt EU's trade agreements with third countries after Brexit -minister\n       https://t.co/Ptnb50YECS https://t.co/cS3vqpBpww;81244eb8.af51f;0.0;0.0
715;Wed Feb 01 11:27:47 +0000 2017;5.0;-20.0;-5.0;1.0;25.0;"RT @steve_hawkes: Sir Ivan Rogers warnings about a ""spine chilling"" Hard Brexit is a gift to Tory rebels such as Anna Soubry and Dominic Gr…";50fe55e2.09758c;0.0;4.0
716;Wed Feb 01 11:30:05 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;78e18bb9.04b4e4;0.0;1.0
717;Wed Feb 01 11:34:49 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;f827abcb.d1e648;0.0;1.0
718;Wed Feb 01 11:35:27 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;c05830b7.85ffc;0.0;1.0
719;Wed Feb 01 11:27:48 +0000 2017;5.0;-4.166666666666666;-1.0;2.0;24.0;RT @DenisMacShane: Roaming charges to disappear in EU this summer thanks to EU action. Enjoy while we can but soon Brexit charges will take…;8180c0bd.810db;0.0;3.0
